num,name,department_name,subjects,numofstudent,score_nor,same_compare,score_abor,score_retire,score_oversea,score_mt,score_out
2374,義守大學,財務金融管理學系財務管理組,國x2.00 數乙x1.00 歷x2.00 地x2.00,14,376.2,,,,,,
2375,義守大學,財務金融管理學系金融管理組,國x2.00 英x1.00 歷x2.00 地x2.00,10,374.95,,,,,,
2376,義守大學,會計學系財稅規劃組,國x2.00 英x1.00 歷x2.00 地x2.00,8,382.2,,,,,,
2377,義守大學,會計學系管理應用組,國x2.00 英x1.00 歷x2.00 地x2.00,8,374.4,,,,,,
2400,義守大學,國際商務系國際企業與行銷組,國x2.00 英x1.00 歷x2.00 地x2.00,12,358.4,國文56.80,,,,,
2401,義守大學,國際商務系國際貿易與金融組,國x2.00 英x1.00 歷x2.00 地x2.00,11,365.05,,,,,,
2402,義守大學,公共政策與管理學系,國x2.00 英x1.00 歷x2.00 地x2.00,8,393.5,,,,,,
2403,義守大學,醫務管理學系,國x2.00 英x1.75 數乙x2.00,19,316.1,,,,,,
2404,義守大學,健康管理學系甲組,國x2.00 英x1.00 歷x2.00 地x2.00,8,378.25,,379.98,,,,
2405,義守大學,健康管理學系乙組,國x2.00 數乙x1.00 歷x2.00 地x2.00,6,379.2,,,,,,
2406,義守大學,餐旅管理學系餐飲管理組,國x2.00 英x1.00 歷x2.00 地x2.00,11,345.4,,390.68,,,,
2407,義守大學,餐旅管理學系旅館管理組,國x2.00 英x2.00 歷x2.00 地x1.00,8,330.4,,,,,,
2410,義守大學,休閒事業管理學系甲組,國x1.75 歷x2.00 地x2.00,12,315.8,,,,,,
2411,義守大學,休閒事業管理學系乙組,國x2.00 歷x2.00 地x1.75,12,308.3,,,,,,
2412,義守大學,觀光學系甲組,國x2.00 英x1.50 歷x1.00 地x2.00,13,309.9,,,,,,
2413,義守大學,觀光學系乙組,國x2.00 英x2.00 歷x1.00 地x1.75,10,308.5,英文36.25,,,,,
2414,義守大學,廚藝學系甲組,國x2.00 英x2.00 歷x2.00 地x1.00,9,343,,,,,,
2415,義守大學,廚藝學系乙組,國x2.00 英x2.00 歷x1.00 地x2.00,9,325.46,,345.47,,,,
2416,義守大學,國際企業經營學系(國際學院),國x2.00 英x2.00 歷x1.00 地x1.75,21,319.3,,,,,,
2417,義守大學,國際財務金融學系國際貿易組,國x2.00 英x2.00 歷x2.00 地x1.00,5,351.9,,,,,,
2420,義守大學,國際財務金融學系財務投資組,國x2.00 英x2.00 數乙x1.00 歷x2.00,2,372.7,,,,,,
2421,義守大學,國際觀光餐旅學系(國際學院),國x1.00 英x2.00 歷x1.50 地x1.50,13,264.7,,,,,,
2422,義守大學,娛樂事業管理學系影視娛樂組,國x1.00 英x2.00 歷x2.00 公x1.50,6,326.7,,332.73,,,,
2423,義守大學,娛樂事業管理學系活動策展組,國x1.00 英x2.00 地x2.00 公x1.50,2,343.6,,,,,,
2424,義守大學,應用英語學系,國x2.00 英x2.00 歷x1.00,43,249.8,,278.75,,,,
2425,義守大學,應用日語學系,國x2.00 英x1.00 歷x2.00 地x2.00,18,385.5,,,,,,
2426,義守大學,大眾傳播學系,國x2.00 英x1.00 歷x2.00 地x2.00 公x1.00,20,427.9,,,,,,
2427,義守大學,創意商品設計學系文化創意組,國x2.00 英x1.00 歷x2.00 地x2.00,18,338.3,,,,,,
2430,義守大學,創意商品設計學系生活創意組,國x2.00 英x1.00 歷x2.00 地x2.00,11,340.1,,346.23,,,,
2431,義守大學,電影與電視學系編導製片組,國x2.00 英x1.50 數乙x1.00 歷x1.75,4,331.5,,,,,,
2432,義守大學,電影與電視學系影視技術組,國x2.00 英x1.00 數乙x1.50 歷x1.75,9,317.9,,,,,,
2433,義守大學,數位多媒體設計系數位動畫組,國x2.00 英x1.00 歷x2.00 地x2.00,10,365.2,,,,,,
2434,義守大學,數位多媒體設計系互動媒體組,國x2.00 英x2.00 歷x2.00 地x1.00,17,328.5,,,,,,
2435,義守大學,傳播產製英語學士學位學程,國x2.00 英x2.00 歷x1.00 地x1.00 公x1.00,9,315,,,,,,
2436,義守大學,營養學系臨床營養組,國x2.00 英x2.00 化x1.00 生x2.00,12,409.9,,,,,,
2437,義守大學,營養學系食品營養組,國x2.00 英x1.00 化x2.00 生x2.00,8,400.85,,,,,,
2440,義守大學,生物醫學工程學系甲組,國x2.00 數甲x1.00 化x2.00 生x2.00,13,383.8,,410.92,,,,
2441,義守大學,生物醫學工程學系乙組,國x2.00 數甲x1.00 物x2.00 化x2.00,8,350,,,,,,
2442,義守大學,生物科技學系生物醫藥組,國x2.00 英x1.00 化x2.00 生x2.00,9,405.9,,,,,,
2443,義守大學,生物科技學系食品生技組,國x2.00 英x1.00 化x2.00 生x2.00,9,385.45,,,,,,
2444,義守大學,護理學系,國x2.00 英x2.00 數甲x1.00 化x1.00 生x2.00,39,436.7,,,,,,
2445,義守大學,醫學影像暨放射科學系,國x2.00 數甲x1.00 物x2.00 化x1.00 生x2.00,18,461.6,,,,,,
2446,義守大學,物理治療學系,國x1.50 英x2.00 數甲x1.00 物x1.00 生x2.00,18,483.8,,494.19,,,,
2447,義守大學,職能治療學系,國x1.75 英x2.00 數甲x1.00 物x1.00 生x2.00,17,485,,,,,,
2450,義守大學,醫學檢驗技術學系,國x1.00 英x2.00 化x2.00 生x2.00,15,448.3,,459.2,,,,
2451,義守大學,醫學系(公費生),英x1.50 數甲x1.00 物x1.00 化x1.00 生x1.50,3,505.6,,,,,,
2452,銘傳大學,企業管理系品牌行銷組(台北),國x2.00 英x1.00 歷x2.00,6,340.35,,,,,,
2453,銘傳大學,企業管理系企業管理組(台北),國x1.00 歷x2.00 公x2.00,2,381,,,,,,
2454,銘傳大學,企業管理系數位經營組(台北),國x2.00 數乙x1.00 公x2.00,2,370.6,,,,,,
2455,銘傳大學,會計學系會計審計組(台北),國x1.50 英x1.00 數乙x1.25 歷x1.25,9,325.55,,338.38,,,,
2456,銘傳大學,會計學系稅務規劃組(台北),國x1.50 英x1.00 歷x1.25,10,246.13,,265.68,,,,
2457,銘傳大學,財務金融系國際金管組(台北),國x1.00 英x1.00 公x2.00,7,280.55,,,,,,
2460,銘傳大學,財務金融系財務金融組(台北),國x2.00 英x1.00 公x1.00,6,294.75,,,,,,
2461,銘傳大學,風險管理與保險系保險行銷組,國x2.00 英x1.00 歷x2.00,7,323.4,,,,,,
2462,銘傳大學,風險管理與保險系風險管理組,國x2.00 歷x1.00 公x2.00,5,369.6,,,,,,
2463,銘傳大學,國際企業學系跨境電商經營組,國x1.50 英x1.25 數乙x1.00,2,247.71,,,,,,
2464,銘傳大學,國際企業學系外貿行銷管理組,國x1.25 英x1.25 歷x1.00,13,220.88,,,,,,
2465,銘傳大學,國際企業學系全球運籌營運組,國x1.25 英x1.25 歷x1.50,3,256.78,,,,,,
2466,銘傳大學,新媒體暨傳播管理學系(台北),國x2.00 英x2.00 歷x1.00,8,302.4,,,,,,
2467,銘傳大學,廣播電視學系(台北校區),國x2.00 英x2.00 歷x1.00,10,314.6,,,,,,
2470,銘傳大學,廣告暨策略行銷學系(台北),國x2.00 英x2.00 歷x1.00,21,307.6,,311.28,,,,
2471,銘傳大學,新聞學系(台北校區),國x2.00 英x2.00 歷x1.00,12,302.9,,,,,,
2472,銘傳大學,法律學系(台北校區),國x2.00 英x1.50 歷x1.00 公x1.00,23,376.23,,376.74,,,,
2473,銘傳大學,財金法律學系(台北校區),國x2.00 英x2.00 公x1.50,16,377.7,,,,,,
2474,銘傳大學,國際企業貿易學位學程(台北),國x1.50 英x2.00 數乙x1.00,11,283.04,,,,,,
2475,銘傳大學,國際事務與外交學士學位學程,國x1.50 英x2.00 歷x1.50,3,311.2,,,,,,
2476,銘傳大學,應用中國文學系文教組(桃園),國x2.00 英x1.00 歷x1.00 公x1.00,16,298.5,國文71.60,,,,,
2477,銘傳大學,應用中國文學系文創組(桃園),國x2.00 英x1.00 歷x1.00,18,239.75,,244.32,,,,
2500,銘傳大學,應用英語系教學與文化溝通組,國x1.00 英x2.00 歷x1.00 地x1.00,27,264.7,,,,,,
2501,銘傳大學,應用英語系英語商務與觀光組,國x1.00 英x1.50 歷x1.00 地x1.00,49,239.5,,271.93,,,,
2502,銘傳大學,應用日語學系(桃園校區),國x2.00 英x1.50 歷x1.50 公x1.00,26,361.1,,371.44,,,,
2503,銘傳大學,華語文教學學系(桃園校區),國x2.00 英x2.00 歷x1.00 地x1.00,44,316.1,,,,,,
2504,銘傳大學,商業設計學系(桃園校區),國x2.00 英x2.00 公x1.00,26,294.7,,,,,,
2505,銘傳大學,商品設計學系(桃園校區),國x1.50 英x1.25 歷x1.00,34,210.75,,212.16,,,,
2506,銘傳大學,數位媒體設計系多媒體遊戲組,國x1.50 英x1.50 歷x1.00,11,226.38,,,,,,
2507,銘傳大學,數位媒體設計學系動畫影視組,國x1.50 英x1.50 歷x1.00 地x1.00,14,287.13,,,,,,
2510,銘傳大學,建築學系(桃園校區),國x2.00 英x2.00 數乙x1.00,20,291.2,國文88.80,,,,,
2511,銘傳大學,都市規劃與防災學系(桃園),國x2.00 英x1.00 公x2.00,20,316.65,,,,,,
2512,銘傳大學,動漫文創設計學士學位學程,國x1.50 英x1.50 歷x1.00 地x1.00,9,275.8,,,,,,
2513,銘傳大學,觀光事業學系(桃園校區),國x1.50 英x1.00 歷x1.00 地x2.00 公x2.00,4,480.3,,,,,,
2514,銘傳大學,休閒遊憩管理學系(桃園校區),國x1.50 地x1.50 公x2.00,6,347,,,,,,
2515,銘傳大學,餐旅管理學系(桃園校區),國x1.75 英x1.00 歷x1.00 地x2.00 公x2.00,8,484.9,,,,,,
2516,銘傳大學,犯罪防治學系(桃園校區),國x2.00 英x1.00 公x2.00,22,347.8,,381.48,,,,
2517,銘傳大學,公共事務系公共管理組(桃園),國x2.00 英x1.00 公x2.00,6,339.95,,,,,,
2520,銘傳大學,公共事務系專案管理組(桃園),國x2.00 英x1.00 公x1.00,6,264.3,,,,,,
2521,銘傳大學,諮商與工商心理學系(桃園),國x1.00 英x2.00 數乙x1.00 公x2.00,24,348.4,,349.64,,,,
2522,銘傳大學,應統與資料科學系應用統計組,國x2.00 英x1.00 數乙x1.50,14,266.85,,,,,,
2523,銘傳大學,應統與資料科學系大數據組,國x2.00 英x1.50 數乙x1.00,11,258.7,,,,,,
2524,銘傳大學,經濟與金融學系金融理財組,國x2.00 英x1.00 數乙x1.00,15,244.65,,,,,,
2525,銘傳大學,經濟與金融學系應用經濟組,國x2.00 英x1.00 數乙x1.00,10,242.95,,,,,,
2526,銘傳大學,金融科技應用學士學位學程,國x2.00 英x1.00 公x1.50,9,287.5,,,,,,
2527,銘傳大學,資訊管理學系行動商務管理組,國x2.00 數乙x1.75 公x1.75,11,365.15,,,,,,
2530,銘傳大學,資訊管理學系巨量資料管理組,國x2.00 英x1.75 歷x1.75,13,319.15,,,,,,
2531,銘傳大學,資訊管理系電子商務與創業組,國x2.00 英x1.75 公x1.75,13,337.91,,,,,,
2532,銘傳大學,資訊傳播工程學系(桃園校區),國x2.00 英x1.00 數乙x2.00,17,292.5,,,,,,
2533,銘傳大學,資訊工程學系(桃園校區),國x1.75 英x1.75 數乙x2.00,10,345.24,,,,,,
2534,銘傳大學,電子工程學系半導體光電組,國x2.00 英x1.50 數乙x1.00,5,271.38,,,,,,
2535,銘傳大學,電子工程學系計算機應用組,國x2.00 英x1.50 數乙x2.00,8,322.5,,,,,,
2536,銘傳大學,電腦與通訊工程學系(桃園),國x2.00 英x1.75 數乙x2.00,11,326.35,,,,,,
2537,銘傳大學,醫療資訊與管理學系(桃園),國x2.00 英x1.00 公x1.00,21,248.1,,271.27,,,,
2540,銘傳大學,生物科技學系(桃園校區),國x1.50 英x2.00 數乙x2.00,30,286.9,,,,,,
2541,銘傳大學,生物醫學工程學系專利醫材組,國x2.00 英x1.75 數乙x1.75,3,327.41,,,,,,
2542,銘傳大學,生物醫學工程學系智慧醫療組,國x2.00 英x1.75 化x1.75,4,320.31,,,,,,
