num,school,department,discipline_name,gsat,chi,eng,math_a,math_b,phy,che,bio,his,geo,cit,ele,same_1,same_2,same_3,rank_108,select_score_108,ori_score_108,avg_108,num_want_108,num_sel_108,low_108,high_108,people_in_108,percent_in_108,rank_107,select_score_107,ori_score_107,avg_107,num_want_107,num_sel_107,low_107,high_107,people_in_107,percent_in_107,profile
617,靜宜大學,日本語文學系,外語,,2,1,,,,,,1.5,1.5,,,國文,英文,歷史,41,355.4,236.93,59.23,35,35,236.01,240,10956,0.4477,44,313.45,208.97,52.24,57,57,208.01,212,14463,53.81,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01803.html
618,世新大學,日本語文學系,外語,,2,2,,,,,,1,2,,,國文,英文,地理,42,410.1,234.34,58.59,42,42,232.01,236,11471,0.4687,42,367.8,210.17,52.54,53,54,208.01,212,14463,53.81,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/04703.html
619,大同大學,應用外語學系,外語,,2,2,,,,,,1.75,,,,英文,國文,歷史,51,335.75,175.17,58.39,25,25,174.01,177,12112,0.4705,32,300.3,156.68,52.23,19,19,156.01,159,13575,48.03,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01914.html
620,世新大學,英語學系,外語,,2,2,,,,,,1,,,,英文,國文,歷史,53,288.2,172.92,57.64,74,74,171.01,174,12653,0.4915,46,242.5,145.5,48.5,72,73,144.01,147,15729,55.65,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/04702.html
621,實踐大學,應用外語學系(臺北校區),外語,,1.5,2,,,,,,1,,,,英文,國文,歷史,54,258.4,172.27,57.42,30,31,171.01,174,12653,0.4915,42,225.3,150.2,50.07,35,36,150.01,153,14621,51.73,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05012.html
622,中國文化大學,韓國語文學系,外語,,2,2,,,,,,1,1,,,國文,英文,歷史,46,342.3,228.2,57.05,37,38,228.01,232,11973,0.4892,47,305.1,203.4,50.85,28,29,200.01,204,15659,58.26,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01704.html
623,靜宜大學,英國語文學系,外語,英聽(Ｂ級),1.5,2,,,,,,1.5,,,,英文,國文,歷史,60,276.8,166.08,55.36,28,28,165.01,168,13725,0.5332,56,213.1,127.86,42.62,50,50,126.01,129,19090,67.54,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01801.html
624,靜宜大學,西班牙語文學系,外語,,2,1.5,,,,,,1,1,,,英文,國文,歷史,51,303.43,220.68,55.17,47,48,220.01,224,13034,0.5326,61,263,191.27,47.82,39,39,188.01,192,17394,64.72,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01802.html
625,義守大學,應用日語學系,外語,,2,1,,,,,,2,2,,,國文,歷史,地理,53,385.5,220.29,55.07,18,18,220.01,224,13034,0.5326,49,354.55,202.6,50.65,7,7,200.01,204,15659,58.26,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/04527.html
626,中國文化大學,日本語文學系,外語,,2,1.5,,,,,,2,1,,,國文,英文,歷史,55,353.6,217.6,54.4,81,82,216.01,220,13578,0.5548,58,314.65,193.63,48.41,81,82,192.01,196,16801,62.51,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01720.html
627,淡江大學,英美語言文化學系全英語學士班(蘭陽校園),外語,,1,2,,,,,,1,,,,英文,國文,歷史,63,215.3,161.48,53.83,40,40,159.01,162,14854,0.577,50,184.1,138.07,46.02,35,35,138.01,141,16828,59.54,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01441.html
628,銘傳大學,應用英語學系英語商務與觀光組(桃園校區),外語,,1,1.5,,,,,,1,1,,,英文,國文,歷史,62,239.5,212.89,53.22,48,49,212.01,216,14073,0.575,55,220.43,195.94,48.98,42,43,192.01,196,16801,62.51,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/04656.html
629,實踐大學,應用英語學系(高雄校區),外語,,,1,,,,,,2,,2,,歷史,公民,英文,1,265,159,53,26,27,156.01,159,12693,0.5638,1,207.25,124.35,41.45,32,32,123.01,126,16897,72.34,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05022.html
630,銘傳大學,應用英語學系英語教學與文化溝通組(桃園校區),外語,,1,2,,,,,,1,1,,,英文,國文,歷史,63,264.7,211.76,52.94,27,27,208.01,212,14612,0.5971,56,243.5,194.8,48.7,16,16,192.01,196,16801,62.51,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/04606.html
631,真理大學,應用日語學系,外語,,2,1,,,,,,1,,,,國文,英文,歷史,64,209.65,157.24,52.41,28,29,156.01,159,15382,0.5975,67,128.8,110.4,36.8,49,50,108.01,111,22447,79.42,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/07904.html
632,長榮大學,應用日語學系,外語,,2,2,,,,,,2,1,1,,英文,國文,歷史,25,415.9,259.94,51.99,15,15,255.01,260,14240,0.6609,26,347.2,217,43.4,11,12,215.01,220,16974,76.02,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05122.html
633,中國文化大學,法國語文學系,外語,,2,2,,,,,,1,1,,,英文,國文,歷史,70,311.2,207.47,51.87,43,44,204.01,208,15142,0.6187,70,271.9,181.27,45.32,40,41,180.01,184,18538,68.98,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01705.html
634,中華大學,應用日語學系(商務組),外語,,2,1,,,,,,2,2,1,,國文,歷史,地理,26,413.7,258.56,51.71,4,4,255.01,260,14240,0.6609,29,276.15,172.59,34.52,12,12,170.01,175,19975,89.47,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/04302.html
635,靜宜大學,寰宇外語教育學士學位學程,外語,英聽(Ｂ級),1,2,,,,,,1,,,,英文,國文,歷史,69,203.9,152.93,50.98,20,20,150.01,153,16529,0.6421,53,180.4,135.3,45.1,7,7,135.01,138,17394,61.54,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01841.html
636,中國文化大學,俄國語文學系,外語,,2,2,,,,,,1,1,,,英文,國文,歷史,81,300.7,200.47,50.12,37,37,200.01,204,15681,0.6407,86,253.5,169,42.25,38,38,168.01,172,20171,75.05,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01706.html
637,義守大學,應用英語學系,外語,,2,2,,,,,,1,,,,英文,國文,歷史,73,249.8,149.88,49.96,42,43,147.01,150,17080,0.6635,63,192.5,115.5,38.5,30,30,114.01,117,21343,75.51,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/04526.html
638,中華大學,應用日語學系(語文組),外語,,2,1,,,,,,2,2,1,,國文,歷史,地理,28,398.2,248.88,49.77,10,10,245.01,250,15115,0.7015,28,300.7,187.94,37.59,8,8,185.01,190,19181,85.91,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/04334.html
639,中國文化大學,英國語文學系,外語,,1,2,,,,,,1.25,,,,英文,歷史,國文,76,209.1,147.6,49.2,80,81,147.01,150,17080,0.6635,61,192.2,121.39,40.46,73,73,120.01,123,20241,71.61,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01721.html
640,慈濟大學,東方語文學系日文組,外語,,2,1,,,,,,1,,,,國文,歷史,英文,79,195.05,146.29,48.76,19,20,144.01,147,17616,0.6843,73,126.6,94.95,31.65,23,23,93.01,96,24711,87.43,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/10813.html
641,中華大學,應用日語學系(觀光組),外語,,2,1,,,,,,2,2,1,,國文,歷史,地理,29,389.6,243.5,48.7,9,10,240.01,245,15565,0.7224,30,275.95,172.47,34.49,16,16,170.01,175,19975,89.47,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/04335.html
642,長榮大學,翻譯學系,外語,,2,2,,,,,,2,1,,,英文,國文,歷史,93,334,190.86,47.71,16,16,188.01,192,17169,0.7015,112,251.4,143.66,35.91,35,36,140.01,144,23368,86.95,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05120.html
643,慈濟大學,東方語文學系中文組,外語,,2,1,,,,,,1,,,,國文,歷史,英文,82,188.65,141.49,47.16,23,24,141.01,144,18148,0.705,74,100,75,25,22,22,72.01,75,26565,93.99,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/10805.html
644,佛光大學,外國語文學系,外語,,2,2,,,,,,2,1,,,英文,國文,歷史,100,329.1,188.06,47.01,4,4,188.01,192,17169,0.7015,110,254.3,145.31,36.33,10,10,144.01,148,23016,85.64,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/13016.html
645,真理大學,英美語文學系,外語,,2,2,,,,,,1,2,,,英文,國文,地理,114,319.4,182.51,45.63,43,43,180.01,184,18087,0.7391,118,245.7,140.4,35.1,61,62,140.01,144,23368,86.95,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/07901.html
646,南華大學,外國語文學系,外語,,2,2,,1.75,,,,,,,,國文,英文,數乙,292,257.3,134.24,44.75,15,15,132.01,135,25159,0.7091,203,274.7,171.69,34.34,13,13,170.01,175,22288,84.91,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/05919.html
647,大葉大學,英語學系,外語,,2,2,,,,,,1.75,,,,英文,國文,歷史,87,252.85,131.92,43.97,19,19,129.01,132,20149,0.7827,153,193.6,110.63,27.66,27,17,108.01,112,25264,94,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/04206.html
648,慈濟大學,英美語文學系,外語,,1.5,2,,,,,,,1,,,英文,國文,地理,8,186.3,124.2,41.4,19,20,123.01,126,19563,0.7953,5,85,85,28.33,28,29,84.01,87,24748,92.07,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/10814.html
649,玄奘大學,應用日語學系,外語,,2,1,,,,,,2,2,,,國文,歷史,地理,131,289.2,165.26,41.31,21,21,164.01,168,19855,0.8113,117,246.25,140.71,35.18,4,4,140.01,144,23368,86.95,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/06518.html
650,大葉大學,應用日語學系,外語,,2,1,,,,,,2,2,,,國文,英文,歷史,135,283,161.71,40.43,59,59,160.01,164,20230,0.8266,143,206.7,118.11,29.53,41,41,116.01,120,24949,92.83,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/04207.html
651,國立臺灣大學,生物產業傳播暨發展學系,生命科學,,1.5,1.5,,1.5,,,,1,1,,,數乙,英文,國文,10,543.48,418.06,83.61,31,31,415.01,420,595,0.0251,11,535.58,411.98,82.4,30,31,410.01,415,705,2.69,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00163.html
652,國立臺灣大學,醫學工程學系,生命科學,,1,1,1,,1,1,,,,,,數甲,物理,英文,21,406.05,406.05,81.21,19,19,405.01,410,913,0.0443,15,414.05,414.05,82.81,10,10,410.01,415,900,4.51,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00143.html
653,國立臺灣大學,生化科技學系,生命科學,,,1,1,,1,1,1,,,,,化學,數甲,物理,32,403.5,403.5,80.7,19,19,400.01,405,1152,0.0844,28,400.35,400.35,80.07,34,34,400.01,405,1270,10.19,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00149.html
654,國立臺灣大學,生物機電工程學系,生命科學,自然(前標),1,1,1,,1,1,,,,,,數甲,物理,英文,35,395.4,395.4,79.08,22,22,395.01,400,1353,0.0657,35,399.2,399.2,79.84,24,24,395.01,400,1561,7.81,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00130.html
655,國立臺灣大學,生命科學系,生命科學,,,1,1,,1,1,1,,,,,生物,英文,化學,34,395.35,395.35,79.07,36,36,395.01,400,1352,0.099,30,393.8,393.8,78.76,24,24,390.01,395,1603,12.86,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00141.html
656,國立臺灣大學,植物病理與微生物學系,生命科學,,1,1,1,,,1,1,,,,,生物,化學,英文,14,391.75,391.75,78.35,24,25,390.01,395,1680,0.1158,14,377.75,377.75,75.55,24,24,375.01,380,1900,13.77,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00146.html
657,國立清華大學,理學院學士班,生命科學,,1,1,1,,1,1,,,,,,數甲,物理,化學,46,390.8,390.8,78.16,14,14,390.01,395,1637,0.0795,43,393.8,393.8,78.76,7,7,390.01,395,1814,9.08,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01121.html
658,國立臺灣大學,農業化學系,生命科學,,,1,1,,1,1,1,,,,,化學,生物,英文,36,390.25,390.25,78.05,26,26,390.01,395,1561,0.1143,32,389.1,389.1,77.82,30,30,385.01,390,1780,14.28,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00148.html
659,國立交通大學,理學院科學學士學位學程甲組,生命科學,,1,1,1,,1,1,,,,,,物理,數甲,英文,48,390.05,390.05,78.01,5,5,390.01,395,1637,0.0795,53,388.65,388.65,77.73,5,5,385.01,390,2084,10.43,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01326.html
660,國立中央大學,生醫科學與工程學系,生命科學,,,1,,,1.25,1.25,,,,,,物理,化學,英文,1,272.38,233.47,77.82,3,3,231.01,234,2872,0.1335,1,268.25,229.93,76.64,5,5,228.01,231,3027,14.7,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01626.html
661,臺北醫學大學,生物醫學工程學系,生命科學,,,1,,,1.5,1.5,1.5,,,,,生物,物理,化學,1,426.15,309.93,77.48,9,9,308.01,312,2429,0.1766,1,408.55,297.13,74.28,12,12,296.01,300,2478,19.74,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/10914.html
662,國立陽明大學,生物醫學工程學系,生命科學,,1,1,1,,1,1,,,,,,數甲,英文,物理,57,384.95,384.95,76.99,17,17,380.01,385,2243,0.1089,64,379.9,379.9,75.98,20,20,375.01,380,2612,13.08,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/02505.html
663,國立陽明大學,生命科學系暨基因體科學研究所,生命科學,,,1.25,1,,1,1.25,1.5,,,,,數甲,化學,生物,39,459.71,383.09,76.62,13,13,380.01,385,2010,0.1472,35,430.28,374.16,74.83,12,12,370.01,375,2330,18.7,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/02503.html
664,國立清華大學,醫學科學系,生命科學,,,1.5,1,,1,1.5,1.5,,,,,生物,化學,英文,40,497.45,382.65,76.53,9,9,380.01,385,2010,0.1472,37,484.28,372.52,74.5,19,19,370.01,375,2330,18.7,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01128.html
665,國立清華大學,生醫工程與環境科學系,生命科學,,1,1,1,,1,1,,,,,,英文,數甲,國文,62,382.45,382.45,76.49,11,11,380.01,385,2243,0.1089,69,377.67,377.67,75.53,13,13,375.01,380,2612,13.08,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01109.html
666,臺北醫學大學,牙體技術學系,生命科學,,1,1.5,,,1,1.25,1.25,,,,,英文,生物,化學,3,457.88,381.57,76.31,9,9,380.01,385,2473,0.1906,3,427.68,356.4,71.28,6,6,355.01,360,2749,22.81,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/10910.html
667,國立成功大學,生物醫學工程學系,生命科學,,1,1,1,,1,1,,,,,,數甲,物理,英文,71,379.8,379.8,75.96,14,14,375.01,380,2547,0.1237,75,371.3,371.3,74.26,18,18,370.01,375,2899,14.51,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00443.html
668,國立清華大學,生命科學院學士班,生命科學,,,1,1,,1,1,1,,,,,生物,化學,物理,41,378.7,378.7,75.74,6,6,375.01,380,2246,0.1645,38,368.45,368.45,73.69,6,6,365.01,370,2534,20.34,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01124.html
669,國立臺灣大學,昆蟲學系,生命科學,,,1,1,,1,1,1,,,,,生物,化學,英文,43,373.2,373.2,74.64,24,24,370.01,375,2459,0.1801,39,366.75,366.75,73.35,24,25,365.01,370,2534,20.34,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00161.html
670,亞洲大學,生物資訊與醫學工程學系(醫學工程組),生命科學,,2,,,1,,,,,,2,,國文,數乙,公民,2,366.2,219.72,73.24,1,1,219.01,222,5341,0.2395,3,255.6,153.36,51.12,3,3,153.01,156,12079,51.86,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/13427.html
671,國立臺灣師範大學,生命科學系,生命科學,,1,1.25,1,,,1.25,1.5,,,,,生物,化學,英文,27,433.5,361.25,72.25,27,27,360.01,365,3346,0.2306,30,402.55,335.46,67.09,28,28,335.01,340,3734,27.05,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00210.html
672,國立清華大學,生命科學系,生命科學,,,1.25,1,,1,1.25,1.25,,,,,生物,英文,化學,46,415.39,361.21,72.24,42,43,360.01,365,2930,0.2146,42,409.65,356.22,71.24,27,27,355.01,360,2904,23.3,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01117.html
673,國立成功大學,生命科學系,生命科學,國文(均標),,1.25,1,,1,1.5,1.5,,,,,生物,化學,英文,47,449.95,359.96,71.99,24,24,355.01,360,3150,0.2307,44,433.28,346.62,69.32,20,21,345.01,350,3246,26.05,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00409.html
674,國立中興大學,生物科技學士學位學程,生命科學,,1,1.5,,,1,1.5,1.5,,,,,英文,化學,生物,4,464.3,357.15,71.43,11,11,355.01,360,3728,0.2874,4,429.85,330.65,66.13,13,13,330.01,335,3705,30.74,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00334.html
675,國立中央大學,生命科學系,生命科學,,1,1,1,,,1.25,1.5,,,,,生物,化學,數甲,30,407.25,354.13,70.83,20,20,350.01,355,3927,0.2707,35,375.58,326.59,65.32,30,30,325.01,330,4209,30.5,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01613.html
676,國立交通大學,生物科技學系,生命科學,國文(前標),,1.25,1,,1,1.5,1.5,,,,,生物,化學,英文,49,442.25,353.8,70.76,58,58,350.01,355,3376,0.2472,43,439.49,351.59,70.32,21,21,350.01,355,3065,24.6,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01313.html
677,國立成功大學,生物科技與產業科學系,生命科學,國文(前標) 英文(前標),,1.5,1,,1,1.5,1.5,,,,,生物,化學,英文,50,459.48,353.45,70.69,15,15,350.01,355,3376,0.2472,46,433.01,346.41,69.28,17,17,345.01,350,3246,26.05,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00445.html
678,國立中央大學,理學院學士班,生命科學,,1,1,1.5,,1.25,1.25,,,,,,數甲,物理,化學,109,424,353.33,70.67,11,12,350.01,355,4341,0.2107,97,427.93,356.61,71.32,8,8,355.01,360,3874,19.39,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01624.html
679,國立中興大學,生命科學系,生命科學,,1,1.25,1,,,1.75,1.75,,,,,生物,化學,英文,32,472.09,349.7,69.94,23,24,345.01,350,4179,0.288,37,433.26,320.93,64.19,27,27,320.01,325,4472,32.4,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00323.html
680,國立中興大學,食品暨應用生物科技學系,生命科學,,1,1.5,1,,,1.5,1.5,,,,,英文,化學,生物,33,451.83,347.56,69.51,21,21,345.01,350,4179,0.288,36,417.78,321.37,64.27,30,30,320.01,325,4472,32.4,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00330.html
681,亞洲大學,生物資訊與醫學工程學系(生醫資訊組),生命科學,,2,,,1,,,,,,2,,國文,數乙,公民,3,346.2,207.72,69.24,1,1,207.01,210,6991,0.3135,2,256.8,154.08,51.36,3,3,153.01,156,12079,51.86,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/13417.html
682,中國醫藥大學,生物科技學系,生命科學,,1,1.25,,,,1.25,1.5,,,,,英文,化學,生物,4,345.39,276.31,69.08,27,27,276.01,280,5298,0.3606,42,368.95,307.46,61.49,16,16,305.01,310,5233,37.91,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/01214.html
683,國立中興大學,植物病理學系,生命科學,,1,1.5,1,,,1.5,1.5,,,,,生物,化學,英文,34,448.45,344.96,68.99,21,21,340.01,345,4464,0.3077,38,415.98,319.98,64,20,20,315.01,320,4719,34.19,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00316.html
684,國立中正大學,生物醫學科學系,生命科學,自然(均標),1,1.25,1,,,1.5,1.5,,,,,英文,化學,生物,36,425.1,340.08,68.02,25,25,340.01,345,4464,0.3077,40,387.66,310.13,62.03,26,26,310.01,315,4969,36,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/04129.html
685,國立東華大學,自然資源與環境學系,生命科學,,2,1,,2,,,,,,,,數乙,國文,英文,129,339,203.4,67.8,17,18,201.01,204,11979,0.3376,142,280.1,168.06,56.02,20,20,168.01,171,15958,41.86,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/03420.html
686,國立中興大學,生物產業機電工程學系,生命科學,,1,1,1,,1,1,,,,,,數甲,物理,英文,136,338.5,338.5,67.7,21,22,335.01,340,5528,0.2684,142,328.15,328.15,65.63,30,30,325.01,330,5860,29.34,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00329.html
687,國立中山大學,生物科學系,生命科學,,1,1.25,1,,,1.25,1.5,,,,,生物,化學,英文,37,405.49,337.91,67.58,23,23,335.01,340,4746,0.3271,41,370.5,308.75,61.75,31,31,305.01,310,5233,37.91,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/02715.html
688,國立金門大學,食品科學系,生命科學,,2,,,,,1,2,,,,,生物,國文,化學,1,326.6,195.96,65.32,8,8,195.01,198,6540,0.445,12,281.35,187.57,46.89,13,13,184.01,188,8950,63.98,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/15305.html
689,高雄醫學大學,醫藥暨應用化學系醫藥化學組,生命科學,,,1.5,1.5,,,1.5,1,,,,,化學,數甲,英文,2,359,261.09,65.27,14,14,260.01,264,5064,0.3312,160,405.43,311.87,62.37,22,22,310.01,315,6906,34.57,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00709.html
690,亞洲大學,生物科技學系(精緻農業暨生技產業管理組),生命科學,,2,1,,,,,,,,2,,國文,英文,公民,21,323.1,193.86,64.62,3,3,192.01,195,9107,0.3983,215,225.15,135.09,45.03,9,9,135.01,138,22210,58.26,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/13442.html
691,高雄醫學大學,生物科技學系,生命科學,,1,1.25,1,,,1.25,1.75,,,,,生物,英文,化學,44,402.76,322.21,64.44,16,16,320.01,325,5598,0.3858,47,367.73,294.18,58.84,23,23,290.01,295,5962,43.2,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00710.html
692,國立中興大學,昆蟲學系,生命科學,,1,1.5,1,,,1.5,1.5,,,,,生物,化學,英文,45,417.55,321.19,64.24,24,24,320.01,325,5598,0.3858,48,379.08,291.6,58.32,30,30,290.01,295,5962,43.2,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00317.html
693,高雄醫學大學,生物醫學暨環境生物學系,生命科學,,1,1.5,1,,,1.25,1.5,,,,,生物,英文,國文,46,400.68,320.54,64.11,15,15,320.01,325,5598,0.3858,52,359,287.2,57.44,15,15,285.01,290,6214,45.02,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00702.html
694,國立彰化師範大學,生物學系,生命科學,,1,1.75,1,,,1.5,2,,,,,生物,英文,化學,47,464.53,320.37,64.07,20,20,320.01,325,5598,0.3858,56,411.61,283.87,56.77,19,19,280.01,285,6466,46.85,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/02303.html
695,國立高雄師範大學,生物科技系,生命科學,,1,1.25,1,,,1,2,,,,,生物,英文,化學,49,396.71,317.37,63.47,21,21,315.01,320,5887,0.4057,55,357.75,286.2,57.24,22,22,285.01,290,6214,45.02,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/02215.html
696,東海大學,生命科學系生物醫學組,生命科學,,1.75,2,,,,1,2,,,,,生物,英文,國文,9,427.2,253.16,63.29,7,7,252.01,256,6927,0.4714,6,338.44,200.56,50.14,18,18,200.01,204,8070,57.69,https://campus4.ncku.edu.tw/uac/cross_search/dept_info/00912.html
